Date,AAPL,GOOGL,IBM,JPM,MSFT,TSLA
2021-08-31,148.80633544921875,143.83486938476562,114.4546890258789,144.5339813232422,292.58642578125,245.24000549316406
2021-09-01,149.47276306152344,144.34979248046875,113.60652160644531,144.32618713378906,292.5379638671875,244.69667053222656
2021-09-02,150.590087890625,142.4327850341797,114.18556213378906,144.994873046875,291.87884521484375,244.1300048828125
2021-09-03,151.22714233398438,142.882568359375,113.8348617553711,144.11834716796875,291.869140625,244.52333068847656
2021-09-07,153.56956481933594,143.4203643798828,112.5952377319336,143.86532592773438,290.938720703125,250.97332763671875
2021-09-08,152.02101135253906,142.83436584472656,113.09272003173828,143.2237548828125,290.9677734375,251.2899932861328
2021-09-09,151.001708984375,142.6852569580078,112.33426666259766,143.8472442626953,288.0989074707031,251.6199951171875
2021-09-10,146.00331115722656,140.03614807128906,111.74706268310547,142.19361877441406,286.6063537597656,245.42333984375
2021-09-13,146.5717315673828,141.4839630126953,112.66864776611328,144.45269775390625,287.8469543457031,247.6666717529297
2021-09-14,145.1702117919922,141.6947021484375,111.09461212158203,141.93157958984375,290.560791015625,248.163330078125
2021-09-15,146.06210327148438,143.5684814453125,111.89385986328125,142.91648864746094,295.4360046386719,251.94332885742188
2021-09-16,145.82687377929688,142.75384521484375,111.2658920288086,142.85325622558594,295.8235778808594,252.3300018310547
2021-09-17,143.1512451171875,139.9606170654297,110.28722381591797,142.48277282714844,290.6382751464844,253.163330078125
2021-09-20,140.09339904785156,137.8925018310547,109.53691864013672,138.21771240234375,285.23974609375,243.38999938964844
2021-09-21,140.57359313964844,138.2041473388672,108.4440689086914,138.2357940673828,285.7243347167969,246.4600067138672
2021-09-22,142.94540405273438,139.44720458984375,109.79788970947266,140.8833770751953,289.3880310058594,250.64666748046875
2021-09-23,143.9058837890625,140.3741455078125,111.51053619384766,145.64544677734375,290.3377990722656,251.2133331298828
2021-09-24,143.9940948486328,141.36715698242188,112.13036346435547,147.32620239257812,290.13433837890625,258.1300048828125
2021-09-27,142.47499084472656,140.23098754882812,113.0030288696289,150.886474609375,285.11383056640625,263.78668212890625
2021-09-28,139.0839080810547,135.02024841308594,112.11405944824219,150.07318115234375,274.7915954589844,259.1866760253906
2021-09-29,139.9855499267578,133.5525360107422,113.5086669921875,149.95570373535156,275.2568359375,260.4366760253906
2021-09-30,138.68206787109375,132.8790740966797,113.30476379394531,147.9135284423828,273.240966796875,258.49334716796875
2021-10-01,139.80911254882812,135.72898864746094,116.88506317138672,151.02200317382812,280.1998596191406,258.40667724609375
2021-10-04,136.36907958984375,132.86268615722656,117.5293197631836,150.85934448242188,274.3941955566406,260.510009765625
2021-10-05,138.29981994628906,135.2120819091797,116.74640655517578,153.32293701171875,279.8703308105469,260.1966552734375
2021-10-06,139.172119140625,136.74490356445312,116.10210418701172,153.6501922607422,284.08636474609375,260.9166564941406
2021-10-07,140.43638610839844,138.39500427246094,115.653564453125,154.6228485107422,285.7728271484375,264.53668212890625
2021-10-08,140.05416870117188,138.95216369628906,116.8034896850586,154.74102783203125,285.7728271484375,261.8299865722656
2021-10-11,139.96595764160156,138.0858612060547,116.1592025756836,151.48660278320312,285.1719055175781,263.9800109863281
2021-10-12,138.69183349609375,135.63555908203125,114.56072235107422,150.32296752929688,283.8634948730469,268.5733337402344
2021-10-13,138.10379028320312,136.76181030273438,114.7972412109375,146.3594970703125,287.18792724609375,270.3599853515625
2021-10-14,140.89703369140625,140.30953979492188,116.942138671875,148.6048583984375,293.4296569824219,272.7733459472656
2021-10-15,141.95553588867188,140.52520751953125,117.93709564208984,151.45932006835938,294.8446960449219,281.010009765625
2021-10-18,143.63148498535156,141.9268341064453,116.06948852539062,151.40478515625,297.82989501953125,290.03668212890625
2021-10-19,145.79747009277344,142.38308715820312,115.79220581054688,153.2410888671875,298.74090576171875,288.0899963378906
2021-10-20,146.2875213623047,140.92381286621094,115.7269515991211,155.3046417236328,297.9461669921875,288.6000061035156
2021-10-21,146.50314331054688,141.04014587402344,104.65991973876953,154.08653259277344,301.1929626464844,298.0
2021-10-22,145.72886657714844,136.74639892578125,104.29289245605469,156.15919494628906,299.64227294921875,303.2266540527344
2021-10-25,145.6798553466797,136.6276092529297,104.09718322753906,155.39559936523438,298.6440124511719,341.6199951171875
2021-10-26,146.34634399414062,138.4779815673828,103.68122863769531,155.81373596191406,300.56298828125,339.4766540527344
2021-10-27,145.8856964111328,145.3458251953125,102.08275604248047,152.56838989257812,313.22100830078125,345.9533386230469
2021-10-28,149.53163146972656,144.9794921875,102.6291732788086,154.86830139160156,314.36468505859375,359.0133361816406
